n,predite_f1,exact_f1,predite_f2,exact_f2,predite_f3,exact_f3,predite_f4,exact_f4
80600,11.000148885193408,11,26.000893323616456,26,50.002680005443445,50,85.00615416637481,85
80700,11.000148700758606,11,26.000892216664734,26,50.00267668436242,50,85.00614654001849,85
80800,11.000148516709626,11,26.00089111242174,26,50.002673371550436,50,85.00613893252243,85
80900,11.000148333123146,11,26.000890010881996,26,50.002670066811966,50,85.00613134380971,85
81000,11.000148149959303,11,26.000888912021853,26,50.00266677025579,50,85.00612377377502,85
81100,11.00014796731306,11,26.000887815979468,26,50.00266348193674,50,85.00611622257252,85
81200,11.000147785095026,11,26.000886722578,26,50.00266020166608,50,85.0061086898919,85
81300,11.000147603269495,11,26.00088563182012,26,50.00265692936202,50,85.00610117565496,85
81400,11.000147421949674,11,26.000884543807764,26,50.002653665258215,50,85.00609367999449,85
81500,11.000147241050247,11,26.000883458462265,26,50.002650409118516,50,85.00608620277143,85
81600,11.000147060625867,11,26.000882375749722,26,50.00264716089544,50,85.00607874374091,85
81700,11.000146880613519,11,26.000881295726618,26,50.00264392070409,50,85.006071303064,85
81800,11.000146701054293,11,26.00088021831335,26,50.00264068841451,50,85.00606388050652,85
81900,11.000146521948537,11,26.00087914354799,26,50.00263746401387,50,85.00605647616403,85
82000,11.00014634325106,11,26.000878071377613,26,50.00263424750707,50,85.0060490898858,85
82100,11.000146165012136,11,26.00087700184916,26,50.00263103874366,50,85.0060417215331,85
82200,11.000145987163616,11,26.0008759348819,26,50.00262783788231,50,85.00603437108407,85
82300,11.000145809778626,11,26.000874870549886,26,50.002624644762236,50,85.00602703855701,85
82400,11.000145632807124,11,26.0008738087719,26,50.00262145935873,50,85.00601972383674,85
82500,11.00014545630871,11,26.000872749612707,26,50.00261828171975,50,85.00601242680644,85
82600,11.000145280233209,11,26.000871692990547,26,50.00261511181977,50,85.00600514753125,85
82700,11.00014510454854,11,26.0008706389333,26,50.00261194952253,50,85.0059978858003,85
82800,11.000144929300586,11,26.000869587386106,26,50.00260879479182,50,85.00599064154312,85
82900,11.000144754461793,11,26.00086853840416,26,50.00260564781176,50,85.00598341487222,85
83000,11.000144580082786,11,26.00086749195985,26,50.00260250835228,50,85.00597620560012,85
83100,11.00014440608524,11,26.000866448025292,26,50.00259937644012,50,85.00596901355598,85
83200,11.000144232524375,11,26.00086540660006,26,50.00259625209254,50,85.00596183895064,85
83300,11.000144059326177,11,26.0008643676096,26,50.00259313514148,50,85.0059546814216,85
83400,11.000143886633847,11,26.000863331210358,26,50.00259002583439,50,85.00594754131207,85
83500,11.000143714266795,11,26.000862297207117,26,50.00258692388183,50,85.00594041814095,85
83600,11.000143542373024,11,26.000861265747023,26,50.00258382933599,50,85.00593331198549,85
83700,11.000143370910738,11,26.00086023676406,26,50.00258074222105,50,85.00592622281555,85
83800,11.000143199810005,11,26.000859210210372,26,50.00257766254232,50,85.0059191506651,85
83900,11.000143029107656,11,26.00085818604708,26,50.00257458997874,50,85.0059120952367,85
84000,11.000142858836012,11,26.00085716439351,26,50.00257152500003,50,85.00590505672024,85
84100,11.000142688976183,11,26.000856145173373,26,50.0025684671721,50,85.00589803494623,85
84200,11.00014251949046,11,26.000855128309887,26,50.002565416544485,50,85.00589102968735,85
84300,11.000142350453253,11,26.00085411391297,26,50.002562373241524,50,85.0058840412011,85
84400,11.000142181808119,11,26.000853101942997,26,50.002559337200324,50,85.00587706931428,85
84500,11.000142013531159,11,26.00085209229438,26,50.00255630825412,50,85.00587011381916,85
84600,11.000141845650003,11,26.000851085095725,26,50.002553286545,50,85.00586317486788,85
84700,11.000141678197089,11,26.00085008024102,26,50.00255027186738,50,85.00585625215635,85
84800,11.000141511092016,11,26.000849077736618,26,50.00254726431562,50,85.00584934579246,85
84900,11.000141344423646,11,26.00084807762648,26,50.00254426394649,50,85.00584245582719,85
85000,11.000141178144407,11,26.00084707988861,26,50.00254127059961,50,85.00583558199494,85
85100,11.000141012211206,11,26.000846084415745,26,50.0025382842174,50,85.00582872432551,85
85200,11.00014084674626,11,26.000845091374316,26,50.002535304978174,50,85.00582188283394,85
85300,11.000140681588238,11,26.000844100590502,26,50.002532332644,50,85.00581505732613,85
85400,11.000140516854731,11,26.0008431121645,26,50.00252936721256,50,85.00580824774381,85
85500,11.000140352516727,11,26.00084212607345,26,50.002526408861485,50,85.00580145417472,85
85600,11.000140188549812,11,26.000841142246788,26,50.002523457265276,50,85.00579467643543,85
85700,11.000140024943711,11,26.000840160699088,26,50.00252051263882,50,85.00578791444069,85
85800,11.00013986178334,11,26.00083918152113,26,50.00251757493101,50,85.00578116838993,85
85900,11.000139698968026,11,26.000838204565557,26,50.00251464396617,50,85.00577443786757,85
86000,11.0001395365255,11,26.000837229884734,26,50.00251171988256,50,85.00576772312847,85
86100,11.000139374464489,11,26.000836257454672,26,50.002508802551056,50,85.00576102391166,85
86200,11.000139212731534,11,26.000835287260742,26,50.00250589192776,50,85.00575434016959,85
86300,11.000139051450168,11,26.00083431939353,26,50.002502988265285,50,85.0057476721747,85
86400,11.000138890485479,11,26.000833353694528,26,50.002500091107215,50,85.0057410193462,85
86500,11.000138729917992,11,26.000832390263675,26,50.00249720075338,50,85.00573438211303,85
86600,11.000138569737251,11,26.000831429037827,26,50.00249431703356,50,85.0057277600737,85
86700,11.000138409894227,11,26.000830470068944,26,50.00249144000745,50,85.00572115340168,85
86800,11.000138250464925,11,26.000829513312745,26,50.002488569561216,50,85.0057145618754,85
86900,11.00013809133273,11,26.000828558647466,26,50.0024857056574,50,85.00570798546448,85
87000,11.00013793262194,11,26.000827606279074,26,50.00248284847051,50,85.00570142428256,85
87100,11.000137774239834,11,26.00082665607593,26,50.00247999779844,50,85.00569487811917,85
87200,11.000137616282032,11,26.000825708108984,26,50.00247715371857,50,85.00568834703797,85
87300,11.000137458602268,11,26.00082476219742,26,50.00247431601759,50,85.00568183080186,85
87400,11.00013730134954,11,26.00082381853792,26,50.00247148493695,50,85.00567532949695,85
87500,11.000137144396648,11,26.000822876949087,26,50.00246866022343,50,85.00566884309727,85
87600,11.000136987839483,11,26.00082193757927,26,50.002465842030844,50,85.00566237150802,85
87700,11.00013683166725,11,26.00082100036319,26,50.00246303026026,50,85.0056559147014,85
87800,11.00013667582036,11,26.000820065254665,26,50.002460224909456,50,85.00564947258059,85
87900,11.000136520351148,11,26.00081913233406,26,50.00245742594662,50,85.00564304516955,85
88000,11.000136365170517,11,26.00081820141822,26,50.00245463327112,50,85.00563663224258,85
88100,11.00013621036989,11,26.0008172726654,26,50.00245184692827,50,85.00563023389992,85
88200,11.00013605593828,11,26.000816346048428,26,50.00244906697309,50,85.00562385007022,85
88300,11.000135901903839,11,26.00081542157911,26,50.00244629338215,50,85.00561748087726,85
88400,11.000135748172156,11,26.000814499121994,26,50.00244352594511,50,85.00561112586063,85
88500,11.000135594746627,11,26.000813578737443,26,50.002440764804135,50,85.00560478540227,85
88600,11.000135441704424,11,26.000812660417125,26,50.00243800983615,50,85.00559845906376,85
88700,11.000135289019651,11,26.00081174424121,26,50.002435261163406,50,85.00559214709834,85
88800,11.00013513666628,11,26.000810830092956,26,50.00243251867184,50,85.00558584940481,85
88900,11.000134984647756,11,26.000809917993188,26,50.00242978234529,50,85.00557956581179,85
89000,11.000134832962589,11,26.000809007972595,26,50.00242705221661,50,85.00557329642804,85
89100,11.000134681663667,11,26.00080809999268,26,50.00242432817017,50,85.00556704095168,85
89200,11.000134530650605,11,26.00080719400477,26,50.00242161011925,50,85.00556079950961,85
89300,11.000134380001008,11,26.000806290039197,26,50.00241889825403,50,85.00555457216917,85
89400,11.000134229653858,11,26.000805388126334,26,50.002416192408,50,85.00554835865992,85
89500,11.000134079691925,11,26.000804488246924,26,50.00241349272163,50,85.00554215912196,85
89600,11.000133930064049,11,26.00080359033178,26,50.00241079900747,50,85.0055359733919,85
89700,11.000133780738738,11,26.00080269447068,26,50.00240811127617,50,85.00552980144454,85
89800,11.000133631784038,11,26.00080180059416,26,50.00240542957798,50,85.00552364327378,85
89900,11.000133483143532,11,26.0008009086823,26,50.002402753773545,50,85.00551749871826,85
90000,11.000133334835473,11,26.000800018804895,26,50.00240008401231,50,85.0055113679799,85
90100,11.000133186843167,11,26.000799130821925,26,50.002397420074054,50,85.00550525065584,85
90200,11.000133039174868,11,26.00079824486302,26,50.00239476204773,50,85.00549914699663,85
90300,11.000132891843865,11,26.00079736084779,26,50.00239210997233,50,85.0054930568073,85
90400,11.000132744833385,11,26.000796478795746,26,50.00238946378635,50,85.00548698020248,85
90500,11.000132598156705,11,26.000795598666116,26,50.00238682336749,50,85.00548091698526,85
90600,11.000132451817088,11,26.000794720518464,26,50.00238418885419,50,85.00547486712829,85
90700,11.000132305762417,11,26.000793844281606,26,50.00238156005291,50,85.00546883061855,85
90800,11.000132160051216,11,26.000792969984776,26,50.00237893711177,50,85.0054628073719,85
90900,11.00013201463629,11,26.000792097586608,26,50.00237631994718,50,85.00545679744948,85
91000,11.000131869566198,11,26.000791227095988,26,50.002373708485024,50,85.00545080057377,85
91100,11.000131724834075,11,26.000790358633,26,50.0023711028023,50,85.00544481704686,85
91200,11.000131580387448,11,26.000789491963808,26,50.00236850278375,50,85.00543884660986,85
91300,11.000131436290165,11,26.000788627228495,26,50.0023659085262,50,85.00543288920976,85
91400,11.000131292464275,11,26.00078776436473,26,50.002363319923724,50,85.00542694485375,85
91500,11.000131148953379,11,26.000786903391102,26,50.00236073695093,50,85.00542101342656,85
91600,11.000131005791083,11,26.000786044305862,26,50.00235815960244,50,85.00541509498474,85
91700,11.00013086292968,11,26.00078518710716,26,50.002355587954014,50,85.0054091895438,85
91800,11.000130720392587,11,26.00078433177268,26,50.002353021857324,50,85.00540329696588,85
91900,11.000130578111477,11,26.00078347825953,26,50.002350461346786,50,85.00539741712217,85
92000,11.000130436196466,11,26.00078262665733,26,50.00234790638524,50,85.0053915501126,85
92100,11.000130294594525,11,26.000781776892392,26,50.00234535709869,50,85.00538569583243,85
92200,11.000130153242154,11,26.000780928911123,26,50.002342813142626,50,85.00537985418615,85
92300,11.00013001226001,11,26.000780082864562,26,50.00234027486763,50,85.00537402530283,85
92400,11.000129871533318,11,26.000779238596557,26,50.002337742030534,50,85.00536820905499,85
92500,11.00012973114705,11,26.000778396124808,26,50.00233521460261,50,85.00536240523716,85
92600,11.000129591058023,11,26.000777555559516,26,50.002332692770594,50,85.0053566140998,85
92700,11.000129451233148,11,26.000776716702543,26,50.002330176207266,50,85.00535083534855,85
92800,11.000129311747356,11,26.000775879715412,26,50.0023276651504,50,85.0053450691148,85
92900,11.000129172531503,11,26.000775044512746,26,50.00232515946728,50,85.00533931526185,85
93000,11.000129033665836,11,26.00077421112228,26,50.00232265926184,50,85.0053335738325,85
93100,11.000128895044892,11,26.00077337953046,26,50.00232016443155,50,85.00532784476597,85
93200,11.000128756728294,11,26.000772549682214,26,50.002317674873176,50,85.00532212787641,85
93300,11.000128618739657,11,26.000771721636088,26,50.002315190679646,50,85.00531642334447,85
93400,11.000128481009362,11,26.000770895347127,26,50.0023127117989,50,85.0053107310296,85
93500,11.000128343607608,11,26.000770070863517,26,50.0023102381888,50,85.00530505069149,85
93600,11.000128206469803,11,26.000769248088105,26,50.00230776991072,50,85.00529938268065,85
93700,11.000128069661091,11,26.0007684271209,26,50.002305306890875,50,85.00529372680244,85
93800,11.000127933095886,11,26.000767607864407,26,50.00230284914864,50,85.00528808292857,85
93900,11.000127796886298,11,26.000766790366583,26,50.00230039655732,50,85.00528245094014,85
94000,11.0001276609414,11,26.000765974623345,26,50.00229794927123,50,85.00527683108776,85
94100,11.000127525227326,11,26.000765160557393,26,50.00229550712128,50,85.00527122318897,85
94200,11.000127389866925,11,26.00076434832109,26,50.00229307029301,50,85.00526562723792,85
94300,11.000127254795112,11,26.000763537774265,26,50.002290638511916,50,85.0052600430398,85
94400,11.000127120014636,11,26.000762728933264,26,50.002288211910816,50,85.00525447074949,85
94500,11.00012698548103,11,26.00076192182493,26,50.00228579050751,50,85.00524891019168,85
94600,11.00012685122315,11,26.000761116371134,26,50.002283374088584,50,85.00524336136837,85
94700,11.000126717285733,11,26.000760312630018,26,50.0022809628706,50,85.00523782443346,85
94800,11.000126583618968,11,26.00075951055464,26,50.00227855667086,50,85.00523229896221,85
94900,11.000126450220234,11,26.000758710213713,26,50.002276155505875,50,85.0052267851545,85
95000,11.000126317123808,11,26.00075791160233,26,50.00227375961355,50,85.00522128313156,85
95100,11.000126184274345,11,26.00075711459935,26,50.002271368609605,50,85.00521579263969,85
95200,11.000126051753666,11,26.000756319315585,26,50.00226898259415,50,85.00521031354002,85
95300,11.000125919479926,11,26.00075552564006,26,50.002266601614636,50,85.00520484598366,85
95400,11.000125787498021,11,26.000754733715457,26,50.00226422571846,50,85.00519938999464,85
95500,11.000125655789413,11,26.00075394343054,26,50.00226185474102,50,85.0051939454059,85
95600,11.000125524324854,11,26.00075315469475,26,50.00225948862294,50,85.00518851205985,85
95700,11.00012539318122,11,26.000752367714593,26,50.0022571275169,50,85.00518309020147,85
95800,11.000125262249563,11,26.00075158230384,26,50.002254771310106,50,85.00517767958172,85
95900,11.000125131617441,11,26.00075079856289,26,50.00225242013401,50,85.00517228043464,85
96000,11.00012500130349,11,26.00075001651789,26,50.00225007379003,50,85.00516689238188,85
96100,11.000124871241056,11,26.00074923602432,26,50.00224773233456,50,85.00516151559782,85
96200,11.000124741432622,11,26.00074845718264,26,50.002245395727975,50,85.0051561499742,85
96300,11.000124611907397,11,26.000747679954685,26,50.0022430640051,50,85.0051507954178,85
96400,11.00012448263584,11,26.00074690437699,26,50.00224073710443,50,85.00514545206487,85
96500,11.000124353582915,11,26.000746130282593,26,50.002238414931824,50,85.00514011967118,85
96600,11.000124224901118,11,26.000745357900627,26,50.002236097660735,50,85.00513479844713,85
96700,11.000124096426859,11,26.00074458710681,26,50.002233785282606,50,85.00512948827597,85
96800,11.000123968243036,11,26.000743817883745,26,50.00223147755222,50,85.0051241889648,85
96900,11.000123840287651,11,26.0007430502462,26,50.00222917464277,50,85.00511890063697,85
97000,11.000123712627666,11,26.00074228420893,26,50.00222687646947,50,85.00511362320047,85
97100,11.000123585233286,11,26.000741519765118,26,50.00222458296858,50,85.0051083565732,85
97200,11.000123458042216,11,26.00074075679997,26,50.00222229414067,50,85.00510310079116,85
97300,11.000123331180928,11,26.000739995511406,26,50.00222001016978,50,85.00509785587376,85
97400,11.000123204538513,11,26.00073923570883,26,50.00221773076472,50,85.00509262173202,85
97500,11.000123078193024,11,26.000738477558006,26,50.00221545616332,50,85.00508739834646,85
97600,11.000122952103634,11,26.00073772090025,26,50.002213186149135,50,85.00508218555632,85
97700,11.000122826245606,11,26.000736965760566,26,50.0022109207758,50,85.00507698353059,85
97800,11.000122700659242,11,26.000736212250864,26,50.00220866014045,50,85.00507179224306,85
97900,11.00012257530348,11,26.000735460168254,26,50.00220640393826,50,85.00506661127034,85
98000,11.000122450229563,11,26.000734709689755,26,50.0022041524179,50,85.00506144109539,85
98100,11.000122325407247,11,26.00073396072078,26,50.00220190551302,50,85.00505628136953,85
98200,11.000122200855218,11,26.000733213329823,26,50.00219966318952,50,85.00505113221655,85
98300,11.000122076515835,11,26.00073246738918,26,50.00219742539122,50,85.00504599353121,85
98400,11.000121952473227,11,26.00073172301088,26,50.002195192127004,50,85.00504086519638,85
98500,11.000121828653297,11,26.00073098014334,26,50.00219296350411,50,85.00503574738403,85
98600,11.00012170509657,11,26.000730238767538,26,50.002190739356344,50,85.00503063993244,85
98700,11.000121581750589,11,26.00072949887528,26,50.00218851965912,50,85.00502554285971,85
98800,11.000121458760114,11,26.00072876054604,26,50.00218630451923,50,85.00502045607394,85
98900,11.000121335908146,11,26.000728023617988,26,50.00218409380215,50,85.00501537949341,85
99000,11.000121213350488,11,26.000727288236337,26,50.00218188759248,50,85.00501031327754,85
99100,11.000121091018027,11,26.0007265542938,26,50.00217968576597,50,85.00500525723946,85
99200,11.000120968973516,11,26.000725821902833,26,50.00217748846198,50,85.00500021141136,85
99300,11.000120847131127,11,26.000725090944815,26,50.002175295544724,50,85.00499517570951,85
99400,11.00012072555365,11,26.000724361444032,26,50.00217310706524,50,85.00499015020944,85
99500,11.000120604193658,11,26.000723633424816,26,50.002170922942085,50,85.00498513469937,85
99600,11.000120483147276,11,26.000722906889436,26,50.002168743248156,50,85.00498012935344,85
99700,11.000120362289623,11,26.000722181795837,26,50.00216656787934,50,85.00497513403606,85
99800,11.000120241683675,11,26.000721458123905,26,50.0021643968861,50,85.00497014864405,85
99900,11.000120121337188,11,26.000720735964293,26,50.002162230252374,50,85.00496517335068,85
100000,11.000120001191332,11,26.000720015185934,26,50.00216006800628,50,85.00496020804093,85
